FishID,Lake,Mass_g,Ectoparasites_YN,SL_mm,BodyDepth,BuccalCavityLength,Sex_MFU,ProcessedBy,GapeWidth,EpWidth,RakerNum,ProcessedBy,Scale ,Caudal Peduncle depth PINK ,Mouth Length  YELLOW ,Snout Length DARK BLUE,Eye Length GREEN ,Head length RED ,Standard Length BLACK ,Caudal peduncle,Jaw Length,Snout Length,Eye Diameter,Head Length,SL,RakerLength1,RakerLength2,RakerLength3,RakerLength4,IRSpace1,IRSpace2,IRSpace3,,Notes
S180534,Tern,0.3,N,31.47,6.87,7.48,M,Louis,1.69,4.09,20,Grant,1974.01,53.94,77.9,79.48,113.92,380.76,1305.53,0.136625448,0.197314097,0.201316103,0.288549703,0.964432804,3.306796825,,,,,,,,,
S180535,Tern,0.38,N,34.08,7.29,6.62,F,Louis,1.79,4.09,16,Grant,1980.08,61.72,77.52,89.77,122,394.13,1460.93,0.155852289,0.195749667,0.22668276,0.308068361,0.995237566,3.689068118,,,,,,,,,
S180536,Tern,2.11,N,57.73,12.64,13.62,F,Louis,3.56,6.48,19,Grant,1982.33,98.73,135.62,126.4,191.42,588.01,2364.19,0.249025137,0.342072208,0.318816746,0.482815677,1.48312844,5.963159514,,,,,,,,,
S180537,Tern,2.5,N,59.04,13.93,11.16,F,Louis,3.35,7.01,18,Grant,1954.68,100.02,123.75,133.66,193.83,608.27,2521.4,0.255847505,0.316547977,0.341897395,0.495810056,1.555932429,6.449649047,,,,,,,,,
S180538,Tern,1.21,N,46.69,11.14,8.52,F,Louis,2.46,5.65,18,Grant,1968.04,86.49,129.62,118.15,158.67,528.02,2046.04,0.219736388,0.329312412,0.300171745,0.403116807,1.341486962,5.198166704,,,,,,,,,
S180539,Tern,1.44,N,48.81,11.5,8.67,F,Louis,2.81,5.54,18,Grant,1970.06,92.35,127.02,125.01,163.77,541.7,2106.08,0.234383724,0.322375968,0.317274601,0.415647239,1.374831223,5.345217912,,,,,,,,,
S180540,Tern,0.49,N,35.7,8.06,7.26,M,Louis,1.74,4.49,20,Grant,1981.79,64.94,95.96,101.61,122.64,424.17,1536.42,0.163841779,0.24210436,0.25635915,0.309417244,1.070168888,3.876344113,,,,,,,,,
S180541,Tern,2.17,N,53.14,13.55,10.56,F,Louis,,,,,1986.58,91.02,120.88,118.61,157.78,531.36,2251.8,0.229087175,0.30424146,0.298528124,0.397114639,1.337373778,5.66752912,,,,,,,,,
S180542,Tern,3.21,N,62.8,13.75,12.94,F,Louis,,,,,1989.62,121.06,137.34,157.18,193.68,646.7,2679.25,0.304228948,0.345141283,0.39500005,0.486726109,1.625184709,6.733069631,,,,,,,,,
S180543,Tern,0.35,N,35.14,7.51,6.95,F,Louis,,,,,1998.14,61.2,85.26,92.44,121.64,389.72,1472.05,0.153142423,0.213348414,0.231315123,0.304383076,0.975206943,3.683550702,,,,,,,,,
S180544,Tern,0.34,N,30.8,7.37,6.49,U,Louis,,,,,1980.04,57.06,79.52,66.7,114.16,361.89,1437.8,0.144087998,0.200804024,0.168430941,0.288277005,0.913845175,3.630734733,,,,,,,,,
S180746,Walby,0.7,N,41.81,8.94,9.58,F,Louis,,,,,3536.04,106,175.41,233.07,241.87,904.08,3084.37,0.149885182,0.248031697,0.32956358,0.342006878,1.278379204,4.361333582,,,,,,,,,
S180747,Walby,1.15,N,47.94,10.16,10.28,F,Louis,,,,,3560.08,144.62,272.84,286.36,277.19,992.89,3619.19,0.203113413,0.383193636,0.402181973,0.389303049,1.39447709,5.083017797,,,,,,,,,
S180748,Walby,0.63,N,42.59,8.68,10.55,U,Louis,,,,,3536,136.24,240.47,293.97,254.12,951.04,3154.16,0.192647059,0.340031109,0.415681561,0.359332579,1.34479638,4.460067873,,,,,,,,,
S180749,Walby,0.52,N,40.03,8.37,9.24,F,Louis,1.81,4.7,21,Grant,3536.04,107.2,196.21,235.92,238.02,833.61,3002.64,0.151581996,0.277443129,0.333593511,0.336562935,1.178733838,4.245766451,,,,,,,,,
S180750,Walby,0.93,N,48.67,9.86,10.99,F,Louis,,,,,3552.04,123.32,261.4,274.8,290.76,993.29,3593.71,0.173590388,0.367957568,0.386819968,0.409285932,1.398196529,5.058656434,,,,,,,,,
S180751,Walby,0.42,N,37.2,7.55,8.21,F,Louis,1.94,4.43,22,Grant,3544.04,105.68,161.76,201.02,233.81,810,2737.11,0.149095383,0.228214129,0.283602894,0.329863658,1.142763626,3.86156759,,,,,,,,,
S180752,Walby,0.51,N,38.21,8.03,9.35,M,Louis,2.18,4.39,21,Grant,3558.01,127.37,191.54,257.03,239.71,914.15,2860.94,0.178990503,0.269167315,0.361199097,0.336859649,1.284636637,4.020421528,,,,,,,,,
S180753,Walby,0.81,Y,45.2,9.48,10.99,M,Louis,,,,,3570.01,137.61,226.34,292.03,289.24,1052.42,3286.59,0.192730553,0.317001913,0.409004457,0.405096905,1.473973462,4.603054333,,,,,,,,,Brown spot left fin
S180754,Walby,0.29,N,33.71,6.95,7.59,M,Louis,1.6,3.7,22,Grant,3536.04,104.42,144.06,192.06,202.83,743.25,2442.12,0.147651045,0.203702447,0.271574982,0.286803882,1.05096379,3.453184919,,,,,,,,,
S180755,Walby,0.32,N,34.67,7.4,7.45,U,Louis,,,,,3564.08,102.63,141.97,186.83,193.39,742.89,2557.68,0.14397825,0.199167808,0.2621013,0.271304236,1.042190411,3.588134946,,,,,,,,,
S180756,Walby,0.53,N,39.27,8.51,9,F,Louis,1.96,4.74,18,Grant,3570.08,112.53,141.17,223,243.29,902.08,2890.53,0.15760151,0.197712656,0.312317931,0.340734661,1.263389056,4.048270627,,,,,,,,,
S180757,Walby,0.73,Y,40.54,8.42,9.02,F,Louis,,,,,3560.01,118,214.72,245.05,255.83,880.9,2996.47,0.165729872,0.301572187,0.344170382,0.359310789,1.237215626,4.208513459,,,,,,,,,Brown spot right side
S180758,Walby,0.69,Y,42.25,9.14,9.62,M,Louis,,,,,3570.13,133.66,187.04,255.14,264.54,944.16,3032.62,0.187192063,0.261951246,0.357325924,0.37049071,1.32230479,4.247212286,,,,,,,,,White spot right side
S180759,Walby,0.59,Y,40.31,8.72,11.03,F,Louis,,,,,3558.05,119.57,169.06,233.34,253.92,915.05,2940.9,0.168027431,0.237573952,0.32790433,0.356824665,1.285886932,4.132741249,,,,,,,,,Brown spot left fin
S180760,Walby,0.66,N,43.66,9.3,10.24,F,Louis,,,,,3558.02,123.97,259.24,295.14,281.11,1020.34,3143.11,0.174212062,0.364303742,0.414753149,0.395037127,1.433859281,4.416936948,,,,,,,,,
S180761,Walby,0.79,N,43.65,9.52,9.56,F,Louis,,,,,3564.02,127.13,188.92,242.11,253.81,916.99,3188.32,0.178351973,0.265037794,0.339658588,0.356072637,1.286454621,4.472926639,,,,,,,,,
S180762,Walby,0.35,N,35.28,7.14,8.36,M,Grant,,,,,3568.08,108.47,139.54,190.04,197.2,755.41,2583.03,0.152000516,0.195539338,0.266305688,0.276339096,1.058566512,3.61963577,,,,,,,,,
S180763,Walby,0.75,N,44.02,9.22,10.43,F,Grant,,,,,3546.05,128.39,203.1,254.67,267.86,982.03,3193.44,0.181032416,0.286374981,0.359089691,0.37768785,1.384681547,4.502812989,,,,,,,,,
S180764,Walby,0.81,N,44.01,9.15,10.54,M,Grant,,,,,3558.02,133.53,200.96,273.6,292.27,1006.57,3296.04,0.1876465,0.282404259,0.384483505,0.410720007,1.414508631,4.631845802,,,,,,,,,
S180765,Walby,1.11,N,48.48,10.3,11.34,M,Grant,,,,,3560.01,144.89,203.8,288.52,279.86,1019.77,3508.42,0.203496619,0.286235151,0.405223581,0.393060694,1.432257213,4.927542338,,,,,,,,,
S180766,Walby,1.01,N,45.74,10.04,11.19,F,Grant,,,,,3568.01,130.12,199.18,275.09,282.53,1032.42,3360.95,0.182342538,0.279119173,0.385494996,0.395920976,1.446772851,4.709838257,,,,,,,,,
S180767,Walby,0.59,Y,39.94,8.31,8.61,F,Grant,,,,,3536.01,128.32,188.32,235,230.08,855.38,2923.55,0.181447451,0.26628884,0.33229544,0.325338446,1.209527122,4.133967381,,,,,,,,,mussel
S180768,Walby,0.67,N,39.35,8.31,9.55,F,Grant,,,,,3564.02,112.79,168.72,228.05,256.69,868.19,2905.05,0.158234241,0.236699008,0.31993367,0.360113018,1.217992604,4.075524268,,,,,,,,,
S180769,Walby,0.52,N,40.05,8.18,9.02,F,Grant,,,,,3552.02,104.55,159.58,209.44,248.32,873.47,2859.94,0.147169779,0.224632744,0.29481816,0.349547581,1.229539811,4.025793774,,,,,,,,,
S180770,Walby,0.35,N,36.01,7.24,8.02,F,Louis,,,,,3546.02,111.14,133.37,174.25,226.63,749.38,2622.99,0.156710904,0.188055905,0.245697994,0.319555445,1.056649427,3.698498598,,,,,,,,,
S180771,Walby,0.89,N,45.94,9.28,11.4,M,Louis,,,,,3570.05,149.16,221.42,311.1,296.02,1092.36,3410.23,0.208904637,0.310107702,0.435708183,0.414588031,1.529894539,4.7761656,,,,,,,,,
S180772,Walby,0.73,Y,44.97,9.92,11.35,M,Louis,2.12,5.28,21,Grant,3568,153.01,241.05,307.16,288.62,1082.4,3340.53,0.214419843,0.337794283,0.43043722,0.404456278,1.516816143,4.681235987,,,,,,,,,
S180773,Walby,0.79,Y,42.3,10.03,9.65,F,Louis,,,,,3564.01,126.62,219.54,259.16,269.33,980.8,3210.49,0.177636988,0.307995769,0.363579227,0.377846864,1.375978182,4.504041796,,,,,,,,,
S180774,Walby,1.13,N,47.76,10.55,10.63,F,Louis,1.62,4.24,,Grant,3564.13,145.53,204.03,265.33,269.15,1036.07,3534.61,0.20415922,0.286226933,0.372222674,0.377581626,1.453468308,4.958587369,,,,,,,,,
S180775,Walby,0.66,N,42.96,8.26,8.52,F,Louis,,,,,3584,116.71,176.3,242.21,262.09,937.11,3183.34,0.162820871,0.245954241,0.337904576,0.365638951,1.307352121,4.441043527,,,,,,,,,
S180776,Walby,0.62,N,40.33,8.9,9.97,F,Louis,2.06,4.78,22,Grant,3560.01,130.25,208,231.11,253.83,938.78,3066.21,0.182934879,0.292134011,0.324591785,0.356501808,1.318507532,4.306462622,,,,,,,,,
S180777,Walby,0.61,N,39.52,8.83,9.65,F,Louis,,,,,3570.01,121.34,164.65,236.14,262.09,911.49,2986.08,0.169943502,0.230601595,0.330727365,0.367071801,1.276593063,4.182173159,,,,,,,,,
S180901,Walby,0.91,N,44.67,10.11,10.3,F,Grant,2.51,5.35,21,Grant,3618.82,133.51,215.13,271.12,270.54,1023.05,3307.14,0.184466207,0.297237774,0.374597244,0.373795878,1.413513245,4.569362389,,,,,,,,,
S180902,Walby,0.96,N,44.14,10.28,9.55,F,Grant,2.5,5.21,21,Grant,3598.49,140.6,215.98,266.72,259.64,1000.16,3260.21,0.19535972,0.300098097,0.370599891,0.360762431,1.389694011,4.529969515,,,,,,,,,
S180903,Walby,0.66,N,41.93,8.82,9.81,F,Grant,2.31,4.81,19,Grant,3601.61,130.73,140.58,241.33,244.67,936.59,3090.33,0.181488279,0.195162719,0.335030722,0.339667538,1.300237949,4.290206324,,,,,,,,,
S180904,Walby,1.14,N,48.87,10.47,11.6,M,Grant,2.58,5.45,21,Grant,3607.47,157.09,238.52,311.04,300.63,1142.18,3636.66,0.217728768,0.3305918,0.431105456,0.416677062,1.583076228,5.040457717,,,,,,,,,
S180905,Walby,0.6,N,42.5,8.45,10.31,M,Grant,2.08,4.76,21,Grant,3598.98,122.58,197.08,275.35,275.07,989.59,3112.22,0.170298251,0.273799799,0.382538942,0.382149943,1.374820088,4.323752841,,,,,,,,,
S180906,Walby,0.65,N,39.97,8.93,9.68,F,Grant,,,,,3594.06,122.76,172.05,236.02,250.14,921.7,3048.44,0.17078179,0.239353266,0.328347329,0.347990852,1.282254609,4.240941999,,,,,,,,,
S180907,Walby,0.59,N,40.01,8.72,9.93,M,Grant,1.82,4.65,20,Grant,3606.12,127.12,230.76,244.2,256.4,922.76,2896.53,0.176255921,0.319956075,0.338591062,0.35550675,1.27943607,4.016130911,,,,,,,,,
S180908,Walby,0.54,N,37.37,8.14,9.8,F,Grant,1.97,4.73,21,Grant,3613.2,119.42,194.43,242.13,250.23,894.04,2898.02,0.165255176,0.269055131,0.335063102,0.346272003,1.237185874,4.010323259,,,,,,,,,
S180909,Walby,0.63,N,42.3,8.62,9.5,F,Grant,2.23,4.71,18,Grant,3606.84,123.49,166.4,249.01,257.58,954.1,3081.65,0.171188631,0.230672833,0.345191359,0.357071564,1.3226259,4.271952734,,,,,,,,,
S180910,Walby,0.59,N,40.58,8.55,9.66,F,Grant,2.25,4.87,21,Grant,3593.79,115.02,192.3,248.16,249.48,904.42,2966.19,0.160026045,0.267544848,0.345262244,0.347098745,1.258309473,4.12682711,,,,,,,,,
S180911,Walby,0.39,N,37.77,7.53,8.27,M,Grant,1.89,4.17,19,Grant,3607.21,117.73,180.27,239.53,234.44,868.66,2732.38,0.163187062,0.249874557,0.332015602,0.324960288,1.204060756,3.787386928,,,,,,,,,
S180912,Walby,0.44,N,37.8,8.11,8.72,F,Grant,2.06,4.63,20,Grant,3595.24,114.43,195.65,217.19,244.8,854.84,2833.34,0.159140975,0.272095882,0.302052158,0.340450151,1.188849701,3.940404535,,,,,,,,,
S180913,Walby,0.68,N,40.1,8.45,9.57,F,Grant,,,,,3601.22,114.19,164.99,216.41,252.37,872.14,2929.11,0.158543494,0.229075147,0.300467619,0.350395144,1.210895197,4.06683013,,,,,,,,,
S180914,Walby,0.53,N,40.64,8.06,8.84,F,Grant,,,,,3571.29,117.54,194.09,235.26,238.6,897.36,2981.44,0.164562385,0.271736543,0.32937678,0.334052961,1.256352746,4.174177958,,,,,,,,,
S180915,Walby,0.59,N,39.22,8.45,8.64,F,Grant,,,,,3594.86,107.13,171.54,205.55,245.6,854.14,2868.04,0.149004412,0.238590654,0.285894305,0.341598838,1.188001758,3.989084415,,,,,,,,,
S180916,Walby,0.43,N,35.62,7.67,8.16,F,Grant,,,,,3619.19,114.98,152.63,219.08,235.72,833.39,2735.16,0.158847698,0.210862099,0.302664408,0.325652978,1.151348782,3.778690812,,,,,,,,,
S180917,Walby,0.93,N,48.07,9.88,11.12,M,Louis,,,,,3607.21,156.85,273.27,330.25,304.24,1200.43,3685.87,0.217411795,0.378783048,0.457763757,0.421710962,1.663931404,5.109031634,,,,,,,,,Little tumor inside the abdomen
S180918,Walby,0.7,N,42.12,8.56,9.27,F,Louis,,,,,3599.48,125.03,189.31,244.02,243.94,924.37,3175.64,0.173677865,0.26296854,0.338965628,0.338854501,1.284032694,4.411248291,,,,,,,,,
S180919,Walby,0.7,N,43.6,8.85,10.41,M,Louis,,,,,"the measurements cannot be done, because a hand is hiding the head",,,,,,,,,,,,,,,,,,,,,
S180920,Walby,1.04,Y,45.21,10.02,8.83,F,Louis,2.51,5.45,22,Grant,3582.16,136.12,225.29,247.46,257.29,978.4,3289.98,0.189997097,0.314461107,0.345406124,0.359126896,1.365656475,4.592173437,,,,,,,,,Black/brown spot on the left fin
S180921,Walby,0.51,N,38.3,8.02,9.22,F,Louis,,,,,3599.48,128.19,192.79,228.56,251.74,900,2844.31,0.178067388,0.267802572,0.317490304,0.3496894,1.250180582,3.951001256,,,,,,,,,
S180922,Walby,1.11,N,47.68,10.98,10.73,F,Louis,,,,,3595.62,138.74,255.22,293.1,291.67,1094.38,3585.16,0.192929175,0.354904022,0.407579221,0.405590691,1.521823774,4.985454525,,,,,,,,,
S180924,Walby,0.84,N,44.8,9.2,10.23,F,Louis,,,,,3598.02,137.55,214.07,290.41,266.9,1032.47,3409.62,0.191146797,0.29748306,0.403569185,0.370898439,1.434775237,4.738189337,,,,,,,,,
S180925,Walby,0.62,N,40.29,9.29,8.81,U,Louis,,,,,3590.99,119.03,164.01,244.09,241.48,880.83,3015.75,0.16573424,0.228363209,0.339864494,0.336230399,1.226444518,4.199050958,,,,,,,,,
S180926,Walby,0.43,Y,37.18,7.81,8.21,F,Louis,,,,,3583.01,106.71,173.74,220.18,224.96,854.72,2774.1,0.148911111,0.242449784,0.307255631,0.313926001,1.192740182,3.871186516,,,,,,,,,
S180928,Walby,0.67,N,41.01,8.83,10.18,M,Louis,,,,,3607.6,131.35,210.52,290.91,272.51,1019.78,3148.92,0.182046236,0.291772924,0.403190487,0.377688768,1.413377315,4.364286506,,,,,,,,,
S180929,Walby,0.53,N,38.38,8.32,9.19,F,Louis,,,,,3615.43,114.01,159.33,261.05,256.36,881.54,2901.28,0.157671425,0.220347234,0.361022064,0.354535975,1.21913576,4.012358143,,,,,,,,,
S180930,Walby,0.65,N,40,9.04,9.53,M,Louis,,,,,3598.98,138.05,180.09,257.02,256.33,955.87,3049.71,0.191790452,0.250195889,0.357073393,0.356114788,1.327973481,4.236908791,,,,,,,,,
S180341,Watson,1.08,N,49.95,10.73,12.65,F,Bailey,,,,,1929.73,82.67,118.07,140.25,163,570.01,2028.14,0.21420095,0.305923627,0.363392806,0.422338876,1.47691646,5.254983858,,,,,,,,,
S180342,Watson,1.1,Y,50.37,10.62,11.01,M,Bailey,,,,,1938.59,87.69,114.04,151.8,161.03,570.09,2029.07,0.226169536,0.294131302,0.391521673,0.415327635,1.470372797,5.233365487,,,,,,,,,Small round growths/parasites on pec fins
S180343,Watson,0.65,N,42,9.03,9.87,F,Bailey,,,,,1938.93,73.35,91.53,115.45,143.73,458.67,1689.53,0.189150717,0.236032245,0.29771575,0.370642571,1.18279154,4.356861774,,,,,,,,,
S180344,Watson,0.75,N,42.6,9.28,9.13,M,Bailey,,,,,1922.71,83.19,96.96,119.9,126.75,456,1758.66,0.216335277,0.252144109,0.311799491,0.32961289,1.185826256,4.573388603,,,,,,,,,
S180345,Watson,0.88,N,43.11,10.05,10.57,M,Bailey,,,,,1926.46,83.55,130.67,138.09,156.2,551.6,1788.3,0.21684852,0.339145376,0.358403497,0.405406808,1.431641456,4.641414823,,,,,,,,,
S180346,Watson,0.59,N,43.83,8.55,10.07,F,Bailey,,,,,1916,69.96,110.54,123.02,154.06,529.62,1804,0.18256785,0.288465553,0.321033403,0.402035491,1.382098121,4.707724426,,,,,,,,,
S180347,Watson,0.5,N,39.2,7.87,9,M,Bailey,,,,,1927.83,63.89,91.95,105.68,126,413.41,1612.18,0.165704445,0.238480571,0.274090558,0.3267923,1.072215911,4.181333416,,,,,,,,,
S180348,Watson,0.46,N,38.09,7.41,8.99,M,Bailey,,,,,1926.04,63.29,84.8,100.46,127.25,404.04,1528.63,0.164300845,0.220140807,0.260794168,0.330341011,1.048887874,3.968323607,,,,,,,,,
S180349,Watson,0.59,N,41.87,8.89,9.19,F,Bailey,,,,,1926.13,63.51,106.22,95.29,147.1,464.28,1670.11,0.164864262,0.275734244,0.247361289,0.381853769,1.205214601,4.335403114,,,,,,,,,
S180350,Watson,0.86,N,45.34,10.13,9.91,F,Bailey,,,,,1928.83,67.27,111.21,120.59,147.63,483.9,1805.28,0.174380324,0.288283571,0.312598829,0.382693135,1.254387375,4.679728125,,,,,,,,,
S180411,Watson,0.86,N,45,10.46,10.9,F,Grant,2.3,5.17,18,Grant,1882.63,79.55,109.54,135.52,142.56,532.85,1932.8,0.211273591,0.290922805,0.359922024,0.378619272,1.415174517,5.133244451,,,,,,,,,
S180412,Watson,0.51,N,39.11,8.52,9.37,F,Grant,,,,,1890.34,61.29,93.93,109.7,145.84,462,1614.18,0.162113694,0.248447369,0.290159442,0.385750712,1.222002391,4.269549393,,,,,,,,,
S180413,Watson,0.55,Y,38.83,8.49,9.57,F,Grant,,,,,1928.7,67.12,86.09,109.98,136.85,466.62,1624.44,0.174003215,0.223181418,0.285114326,0.354772645,1.209674911,4.211230362,,,,,,,,,mussel? on eye
S180414,Watson,0.73,N,44.16,9.83,10.18,F,Grant,,,,,1907.91,77.1,95.37,114.86,149.97,508.02,1797.04,0.202053556,0.249933173,0.301010006,0.393021683,1.331352108,4.709446462,,,,,,,,,
S180415,Watson,1.38,Y,49.79,11.88,10.87,F,Grant,,,,,1907.53,89.05,106.35,129.83,162.29,538.3,2064.14,0.233417037,0.278763637,0.340309196,0.425393048,1.410986983,5.410504684,,,,,,,,,encysted mussel? on eye
S180416,Watson,0.83,Y,46.32,10.41,11.04,F,Grant,,,,,1905.1,74.01,112.61,128.65,161.38,524.55,1896.09,0.194241772,0.29554879,0.337646318,0.42354732,1.376699386,4.976352947,,,,,,,,,copepod?
S180417,Watson,0.87,N,44.35,9.83,10.69,M,Grant,,,,,1914.15,82.3,106.37,118.82,151.41,516,1860.24,0.214977928,0.277851788,0.31037275,0.39550192,1.347856751,4.859180315,,,,,,,,,
S180418,Watson,0.7,N,42.79,9.57,9.47,F,Grant,,,,,1902.61,66.79,90.03,102.18,135.09,466.15,1716.17,0.175522046,0.236596044,0.268525867,0.355012325,1.225027725,4.510041469,,,,,,,,,
S180419,Watson,0.74,N,41.52,9.83,10.19,F,Grant,,,,,1908.04,69.35,88.03,111.61,140.62,472.11,1806.04,0.181730991,0.230681747,0.292472904,0.368493323,1.237159598,4.732710006,,,,,,,,,
S180420,Watson,0.83,N,41.32,9.69,9.82,F,Grant,,,,,1890,69.34,100.68,102.67,156.41,454.11,1722.04,0.183439153,0.266349206,0.271613757,0.413783069,1.201349206,4.555661376,,,,,,,,,
S180421,Watson,0.43,N,35.36,7.87,7.94,U,Louis,1.82,4.23,,Grant,1890.61,62.39,102.86,108.05,125.99,436.34,1494.3,0.164999656,0.272028605,0.285754333,0.333199338,1.15396618,3.951899123,,,,,,,,,
S180422,Watson,0.62,N,38.23,9.2,9.49,M,Louis,,,,,1902.34,70.46,109.32,117.45,147.05,502.14,1668.39,0.185192973,0.287330341,0.308698761,0.386497682,1.31979562,4.385099404,,,,,,,,,
S180423,Watson,0.62,N,39.26,9.45,9.06,F,Louis,,,,,1902.95,67.27,99.48,101.33,140.53,458,1639.33,0.176751885,0.261383641,0.266244515,0.369242492,1.203394729,4.307338606,,,,,,,,,
S180424,Watson,0.95,N,47.11,9.97,10.73,F,Louis,2.53,5.4,,Grant,1878.04,71.11,100.54,114.7,146.73,482.04,1886.76,0.189319716,0.26767268,0.305371558,0.390646632,1.283359247,5.023215693,,,,,,,,,
S180425,Watson,0.69,Y,39.69,9.52,8.84,F,Louis,2.04,4.66,21,Grant,1902.09,68.47,87.07,92.73,137.31,434.12,1676.11,0.179986226,0.228879811,0.243758182,0.360945066,1.14116577,4.405969223,,,,,,,,,
S180426,Watson,0.54,N,39.02,7.97,8.57,F,Louis,,,,,1914.04,65.82,87.01,90.96,123.15,426.79,1627.87,0.17193998,0.2272941,0.237612589,0.321701741,1.114893106,4.25244509,,,,,,,,,
S180427,Watson,1.28,N,49.03,11.7,12.72,M,Louis,2.92,5.83,,Grant,1896.47,95.04,113.55,120.2,165.85,546.72,2058.87,0.250570797,0.299371991,0.316904565,0.437259751,1.441414839,5.428163905,,,,,,,,,
S180428,Watson,0.89,N,43.85,9.79,9.91,F,Louis,1.96,5.1,18,Grant,1902.09,69.45,94.72,102.21,141.37,476.21,1777.23,0.182562339,0.24898927,0.268678138,0.371617537,1.251807223,4.671782092,,,,,,,,,
S180429,Watson,0.36,N,32.84,7.48,7.66,M,Louis,,,,,1885.61,61,94.34,89.55,106.13,394.81,1374.84,0.16175137,0.250157774,0.237456314,0.281420867,1.046902594,3.645610704,,,,,,,,,
S180430,Watson,1.19,N,49.94,11.53,12.71,M,Louis,,,,,1875.11,91.15,129.93,146.79,177.05,580.03,2043.18,0.243052408,0.346459674,0.391417037,0.472105637,1.54665593,5.448160375,,,,,,,,,
S180431,Watson,0.91,N,46.69,10.5,10.17,M,Bailey,,,,,1888.07,80.21,126.27,121.36,147.87,536,1841.41,0.212412675,0.334389085,0.321386389,0.391590354,1.419438898,4.876434666,,,,,,,,,
S180432,Watson,0.83,N,45.23,9.51,10.36,F,Bailey,,,,,1900.59,74,98.65,108.04,157.58,478.23,1812.49,0.19467639,0.259524674,0.284227529,0.41455548,1.258109324,4.768229865,,,,,,,,,
S180433,Watson,0.84,N,43.23,10.15,10.06,M,Bailey,,,,,1890.34,76.74,119.08,120.76,153.33,520.06,1758.04,0.202979358,0.314969794,0.319413439,0.405561962,1.375572648,4.650062952,,,,,,,,,
S180434,Watson,0.97,N,50.99,10.16,11.34,F,Bailey,,,,,1892.14,78.47,124.13,124.94,153.39,539.87,2019.57,0.207357807,0.32801484,0.330155274,0.4053347,1.426612196,5.336735125,,,,,,,,,
S180435,Watson,0.87,N,47.16,9.62,11.97,M,Bailey,,,,,1895.03,82.87,131.24,143.78,144.4,582.01,1910.72,0.218650892,0.346274202,0.379360749,0.380996607,1.535622127,5.041397762,,,,,,,,,
S180436,Watson,1.01,N,44.97,10.62,11.46,M,Bailey,,,,,1881.46,86.06,119.26,130.69,153.5,566.9,1876.52,0.228705367,0.316934721,0.347310068,0.407927886,1.506542791,4.986871897,,,,,,,,,
S180437,Watson,0.58,N,41.35,8.84,8.82,F,Bailey,,,,,1890.61,64.85,95.77,94.93,127.35,462.95,1691.63,0.171505493,0.253278043,0.251056537,0.336796061,1.224340292,4.473767726,,,,,,,,,
S180438,Watson,0.58,N,38.53,8.87,9.31,M,Bailey,,,,,1918.14,69.96,93.6,105,119.27,487.16,1608.48,0.182364165,0.243986362,0.273702649,0.310900143,1.269876026,4.192811786,,,,,,,,,
S180439,Watson,0.57,N,42,8.49,9.75,M,Bailey,,,,,1889.22,67.23,87.37,119.41,125.15,496.39,1693.2,0.177930575,0.231232996,0.316029896,0.331221351,1.313743238,4.481214469,,,,,,,,,
S180440,Watson,0.45,N,37.15,7.49,8.05,M,Bailey,,,,,1903.97,68.59,72.01,94.92,113.36,433.85,1514.26,0.180123636,0.18910487,0.249268633,0.297693766,1.139329926,3.976585766,,,,,,,,,
S180441,Watson,0.32,N,33.33,7.34,7.13,U,Louis,1.84,4.07,17,Grant,1904.53,54.69,80.02,88.96,116.23,396.61,1418.49,0.143578731,0.210078077,0.233548435,0.305140901,1.04122802,3.723989646,,,,,,,,,
S180442,Watson,0.47,N,38.28,8.21,8.3,F,Louis,2.08,4.66,20,Grant,1915.35,66.31,88.27,109.74,124.37,436.91,1582.51,0.173101522,0.230427859,0.286475057,0.32466651,1.140548725,4.13112486,,,,,,,,,
S180443,Watson,0.67,N,43.71,8.91,9.95,M,Louis,2.12,5.09,,Grant,1902.77,71.02,108.53,122.54,142.24,546.23,1794.28,0.186622661,0.285189487,0.322004236,0.373770871,1.435354772,4.714915623,,,,,,,,,
S180444,Watson,0.79,N,45.44,10.38,9.42,F,Louis,2.56,5.37,20,Grant,1902.15,74.55,101.87,108.96,130.28,521.39,1862.48,0.195962464,0.267775938,0.286412744,0.342454591,1.370528087,4.895723261,,,,,,,,,
S180445,Watson,0.5,N,37.69,8.66,8.54,F,Louis,2.05,4.62,19,Grant,1909.85,66.48,92.75,117.71,132.29,464.31,1597.9,0.174045082,0.242820117,0.308165563,0.3463361,1.215566668,4.183312826,,,,,,,,,
S180446,Watson,0.28,N,33.29,7.15,7.06,U,Louis,1.33,3.91,17,Grant,1914.08,60.37,81.73,88.11,104.11,398.01,1352.85,0.157699783,0.213496824,0.230162794,0.27195833,1.039690086,3.5339432,,,,,,,,,
S180447,Watson,0.44,N,35.27,8.34,8,M,Louis,1.9,4.44,19,Grant,1909.14,68.07,94.87,96.45,114.72,443.25,1486.38,0.178273987,0.248462659,0.252600647,0.300449417,1.160863006,3.892799899,,,,,,,,,
S180448,Watson,0.65,N,41.21,9.3,10.24,F,Louis,2.87,4.99,,Grant,1902.61,70.62,85.24,105.93,158.26,504.25,1664.02,0.185587167,0.224008073,0.278380751,0.415902366,1.325153342,4.372992889,,,,,,,,,"Mouth open, could affect some measurements"
